user_id,session_date,content_type,device_type,subscription_tier,minutes_watched
user_02799,2024-05-27,tv_show,mobile,basic,44
user_02809,2024-05-27,documentary,web,basic,33
user_02822,2024-05-27,movie,mobile,basic,12
user_02836,2024-05-27,movie,mobile,standard,97
user_02839,2024-05-27,movie,tv,basic,10
user_02850,2024-05-27,documentary,tv,basic,40
user_02859,2024-05-27,movie,web,standard,40
user_02889,2024-05-27,movie,web,standard,43
user_02893,2024-05-27,tv_show,mobile,premium,19
user_02903,2024-05-27,documentary,tv,basic,51
user_02919,2024-05-27,movie,web,premium,130
user_02922,2024-05-27,movie,web,basic,96
user_02931,2024-05-27,movie,mobile,basic,27
user_02936,2024-05-27,tv_show,tv,basic,17
user_02958,2024-05-27,tv_show,tv,basic,16
user_02960,2024-05-27,documentary,mobile,standard,45
user_02970,2024-05-27,movie,web,basic,19
user_02984,2024-05-27,movie,mobile,basic,36
user_02986,2024-05-27,tv_show,mobile,basic,24
user_02991,2024-05-27,movie,mobile,basic,17
user_03012,2024-05-27,movie,tv,premium,103
user_03022,2024-05-27,movie,web,basic,17
user_03032,2024-05-27,movie,tv,standard,42
user_03043,2024-05-27,tv_show,web,standard,74
user_03043,2024-05-27,movie,mobile,standard,5
user_03046,2024-05-27,documentary,mobile,standard,35
user_03056,2024-05-27,tv_show,mobile,standard,26
user_03063,2024-05-27,movie,mobile,basic,22
user_03121,2024-05-27,movie,web,basic,22
user_03146,2024-05-27,tv_show,tv,premium,142
user_03147,2024-05-27,documentary,tv,basic,28
user_03152,2024-05-27,documentary,web,premium,53
user_03155,2024-05-27,movie,mobile,standard,30
user_03191,2024-05-27,tv_show,mobile,basic,12
user_03213,2024-05-27,documentary,web,basic,48
user_03232,2024-05-27,movie,mobile,standard,78
user_03245,2024-05-27,movie,tv,premium,96
user_03274,2024-05-27,tv_show,tv,basic,56
user_03279,2024-05-27,documentary,tv,standard,26
user_03286,2024-05-27,movie,mobile,standard,18
user_03288,2024-05-27,movie,tv,basic,66
user_03314,2024-05-27,tv_show,mobile,standard,7
user_03319,2024-05-27,movie,mobile,standard,5
user_03350,2024-05-27,movie,mobile,basic,6
user_03370,2024-05-27,movie,mobile,basic,39
user_03411,2024-05-27,tv_show,mobile,standard,61
user_03413,2024-05-27,movie,mobile,basic,73
user_03440,2024-05-27,tv_show,mobile,basic,51
user_03442,2024-05-27,tv_show,mobile,basic,21
user_03443,2024-05-27,tv_show,mobile,premium,39
user_03445,2024-05-27,movie,mobile,basic,76
user_03461,2024-05-27,movie,mobile,premium,58
user_03465,2024-05-27,movie,mobile,standard,3
user_03481,2024-05-27,movie,mobile,standard,34
user_03500,2024-05-27,movie,web,premium,79
user_03504,2024-05-27,movie,mobile,standard,17
user_03507,2024-05-27,movie,tv,standard,44
user_03510,2024-05-27,movie,web,basic,109
user_03512,2024-05-27,documentary,web,premium,30
user_03513,2024-05-27,documentary,mobile,premium,59
user_03524,2024-05-27,movie,web,standard,84
user_03528,2024-05-27,tv_show,mobile,basic,38
user_03558,2024-05-27,movie,web,standard,4
user_03575,2024-05-27,movie,mobile,premium,53
user_03579,2024-05-27,movie,web,standard,3
user_03586,2024-05-27,tv_show,mobile,standard,20
user_03589,2024-05-27,movie,mobile,standard,35
user_03595,2024-05-27,tv_show,mobile,standard,14
user_03621,2024-05-27,movie,tv,standard,84
user_03640,2024-05-27,tv_show,tv,standard,75
user_03642,2024-05-27,tv_show,web,standard,26
user_03642,2024-05-27,movie,mobile,premium,47
user_03658,2024-05-27,movie,mobile,standard,31
user_03667,2024-05-27,movie,mobile,basic,14
user_03675,2024-05-27,tv_show,tv,premium,132
user_03677,2024-05-27,tv_show,web,standard,17
user_03690,2024-05-27,movie,mobile,standard,23
user_03693,2024-05-27,tv_show,mobile,standard,60
user_03710,2024-05-27,tv_show,web,basic,27
user_03718,2024-05-27,movie,mobile,standard,31
user_03725,2024-05-27,movie,tv,basic,13
user_03735,2024-05-27,movie,mobile,standard,29
user_03740,2024-05-27,movie,mobile,standard,21
user_03746,2024-05-27,movie,mobile,standard,9
user_03770,2024-05-27,movie,mobile,standard,22
user_03786,2024-05-27,movie,tv,premium,53
user_03794,2024-05-27,movie,tv,basic,82
user_03795,2024-05-27,tv_show,web,basic,17
user_03798,2024-05-27,tv_show,tv,basic,33
user_03875,2024-05-27,tv_show,web,basic,50
user_03899,2024-05-27,movie,mobile,standard,18
user_03902,2024-05-27,movie,mobile,standard,20
user_03903,2024-05-27,movie,mobile,basic,17
user_03904,2024-05-27,movie,tv,basic,123
user_03955,2024-05-27,movie,mobile,premium,26
user_03959,2024-05-27,movie,web,premium,63
user_03960,2024-05-27,movie,tv,premium,132
user_03984,2024-05-27,documentary,mobile,basic,89
user_04000,2024-05-27,tv_show,mobile,basic,51
user_04002,2024-05-27,documentary,mobile,basic,6
user_04005,2024-05-27,tv_show,web,basic,30
user_04006,2024-05-27,tv_show,mobile,standard,54
user_04042,2024-05-27,movie,web,premium,90
user_04053,2024-05-27,movie,mobile,standard,15
user_04057,2024-05-27,movie,tv,premium,98
user_04059,2024-05-27,tv_show,web,basic,12
user_04060,2024-05-27,movie,mobile,standard,13
user_04070,2024-05-27,tv_show,tv,premium,21
user_04079,2024-05-27,tv_show,web,basic,40
user_04080,2024-05-27,tv_show,mobile,standard,24
user_04092,2024-05-27,tv_show,mobile,standard,7
user_04108,2024-05-27,movie,web,standard,48
user_04111,2024-05-27,movie,mobile,premium,42
user_04119,2024-05-27,movie,web,basic,12
user_04161,2024-05-27,tv_show,mobile,premium,85
user_04175,2024-05-27,movie,mobile,basic,14
user_04177,2024-05-27,movie,tv,premium,12
user_04198,2024-05-27,movie,web,standard,2
user_04237,2024-05-27,tv_show,web,premium,6
user_04246,2024-05-27,tv_show,mobile,standard,43
user_04254,2024-05-27,movie,mobile,standard,25
user_04261,2024-05-27,movie,mobile,premium,11
user_04274,2024-05-27,movie,mobile,standard,22
user_04295,2024-05-27,documentary,mobile,premium,18
user_04309,2024-05-27,documentary,mobile,basic,5
user_04309,2024-05-27,movie,web,standard,15
user_04368,2024-05-27,movie,tv,standard,42
user_04391,2024-05-27,tv_show,mobile,standard,20
user_04397,2024-05-27,movie,tv,premium,34
user_04400,2024-05-27,movie,mobile,standard,40
user_04432,2024-05-27,movie,mobile,standard,40
user_04443,2024-05-27,movie,web,standard,36
user_04453,2024-05-27,movie,web,basic,77
user_04454,2024-05-27,movie,mobile,basic,41
user_04456,2024-05-27,tv_show,mobile,standard,49
user_04462,2024-05-27,movie,mobile,basic,4
user_04507,2024-05-27,tv_show,mobile,premium,138
user_04544,2024-05-27,tv_show,web,basic,70
user_04553,2024-05-27,movie,mobile,premium,74
user_04556,2024-05-27,movie,mobile,standard,14
user_04558,2024-05-27,tv_show,mobile,standard,29
user_04563,2024-05-27,movie,web,standard,40
user_04563,2024-05-27,movie,tv,basic,101
user_04583,2024-05-27,tv_show,mobile,basic,26
user_04602,2024-05-27,tv_show,tv,premium,44
user_04612,2024-05-27,documentary,mobile,basic,8
user_04612,2024-05-27,tv_show,web,standard,62
user_04621,2024-05-27,movie,mobile,standard,32
user_04631,2024-05-27,movie,mobile,standard,14
user_04632,2024-05-27,movie,mobile,basic,21
user_04637,2024-05-27,tv_show,web,standard,28
user_04650,2024-05-27,movie,web,standard,49
user_04652,2024-05-27,movie,mobile,basic,35
user_04663,2024-05-27,tv_show,web,standard,11
user_04700,2024-05-27,documentary,mobile,basic,29
user_04703,2024-05-27,tv_show,mobile,premium,72
user_04705,2024-05-27,tv_show,web,premium,83
user_04720,2024-05-27,movie,web,premium,108
user_04722,2024-05-27,movie,web,standard,38
user_04725,2024-05-27,movie,web,basic,9
user_04732,2024-05-27,movie,web,premium,19
user_04744,2024-05-27,documentary,tv,standard,36
user_04762,2024-05-27,tv_show,web,basic,58
user_04762,2024-05-27,movie,mobile,standard,40
user_04776,2024-05-27,movie,web,standard,54
user_04781,2024-05-27,tv_show,mobile,standard,9
user_04784,2024-05-27,movie,tv,premium,307
user_04794,2024-05-27,movie,web,standard,77
user_04797,2024-05-27,movie,tv,basic,40
user_04802,2024-05-27,movie,mobile,premium,72
user_04806,2024-05-27,tv_show,mobile,standard,10
user_04810,2024-05-27,movie,tv,standard,13
user_04822,2024-05-27,movie,mobile,basic,6
user_04823,2024-05-27,movie,web,premium,56
user_04825,2024-05-27,movie,web,basic,8
user_04827,2024-05-27,movie,mobile,standard,6
user_04832,2024-05-27,tv_show,mobile,basic,12
user_04835,2024-05-27,tv_show,mobile,standard,10
user_04840,2024-05-27,tv_show,web,standard,23
user_04850,2024-05-27,movie,mobile,standard,20
user_04853,2024-05-27,movie,mobile,basic,16
user_04854,2024-05-27,movie,web,basic,7
user_04855,2024-05-27,movie,web,standard,61
user_04871,2024-05-27,movie,web,standard,10
user_04873,2024-05-27,tv_show,tv,standard,49
user_04889,2024-05-27,tv_show,tv,premium,52
user_04918,2024-05-27,movie,tv,standard,121
user_04920,2024-05-27,movie,mobile,standard,19
user_04924,2024-05-27,movie,web,basic,6
user_04931,2024-05-27,tv_show,web,premium,72
user_04936,2024-05-27,documentary,tv,standard,18
user_04940,2024-05-27,tv_show,mobile,standard,150
user_04943,2024-05-27,tv_show,mobile,basic,33
user_04944,2024-05-27,movie,web,premium,74
user_04947,2024-05-27,tv_show,web,standard,27
user_04957,2024-05-27,tv_show,mobile,premium,20
user_05000,2024-05-27,tv_show,mobile,standard,52
user_00018,2024-05-28,movie,web,standard,3
user_00026,2024-05-28,tv_show,mobile,standard,26
user_00067,2024-05-28,movie,web,basic,37
user_00072,2024-05-28,movie,mobile,premium,7
user_00107,2024-05-28,movie,web,standard,56
user_00119,2024-05-28,movie,web,standard,63
user_00136,2024-05-28,movie,mobile,standard,22
user_00139,2024-05-28,tv_show,tv,premium,30
user_00140,2024-05-28,movie,mobile,premium,13
user_00149,2024-05-28,movie,tv,premium,50
user_00154,2024-05-28,movie,mobile,basic,63
user_00154,2024-05-28,movie,web,premium,17
user_00170,2024-05-28,movie,mobile,premium,29
user_00175,2024-05-28,movie,mobile,standard,6
user_00185,2024-05-28,documentary,mobile,premium,27
user_00187,2024-05-28,movie,mobile,basic,15
user_00193,2024-05-28,movie,mobile,standard,19
user_00193,2024-05-28,movie,tv,basic,15
user_00196,2024-05-28,movie,mobile,premium,39
user_00201,2024-05-28,movie,tv,standard,55
user_00203,2024-05-28,tv_show,tv,standard,120
user_00203,2024-05-28,movie,tv,standard,33
user_00211,2024-05-28,movie,tv,premium,6
user_00228,2024-05-28,movie,mobile,standard,16
user_00243,2024-05-28,movie,mobile,standard,13
user_00247,2024-05-28,movie,web,basic,54
user_00265,2024-05-28,movie,tv,standard,20
user_00285,2024-05-28,movie,web,standard,28
user_00298,2024-05-28,movie,tv,basic,56
user_00307,2024-05-28,movie,web,standard,32
user_00313,2024-05-28,movie,web,basic,52
user_00322,2024-05-28,tv_show,mobile,standard,70
user_00322,2024-05-28,tv_show,tv,basic,106
user_00348,2024-05-28,tv_show,web,basic,27
user_00349,2024-05-28,movie,tv,standard,15
user_00353,2024-05-28,movie,mobile,basic,10
user_00361,2024-05-28,movie,web,standard,53
user_00371,2024-05-28,documentary,tv,basic,37
user_00375,2024-05-28,movie,mobile,standard,27
user_00389,2024-05-28,tv_show,mobile,standard,70
user_00394,2024-05-28,documentary,mobile,standard,36
user_00407,2024-05-28,movie,mobile,standard,24
user_00409,2024-05-28,movie,web,standard,51
user_00426,2024-05-28,movie,mobile,standard,23
user_00428,2024-05-28,movie,mobile,standard,31
user_00435,2024-05-28,tv_show,web,standard,26
user_00464,2024-05-28,documentary,mobile,premium,31
user_00476,2024-05-28,tv_show,web,standard,22
user_00488,2024-05-28,documentary,mobile,standard,27
user_00494,2024-05-28,movie,mobile,standard,53
user_00507,2024-05-28,tv_show,mobile,basic,44
user_00510,2024-05-28,movie,mobile,standard,61
user_00515,2024-05-28,tv_show,mobile,basic,7
user_00542,2024-05-28,movie,web,basic,12
user_00545,2024-05-28,tv_show,tv,standard,57
user_00550,2024-05-28,movie,tv,standard,18
user_00589,2024-05-28,documentary,tv,standard,143
user_00606,2024-05-28,movie,mobile,basic,22
user_00627,2024-05-28,movie,mobile,standard,11
user_00706,2024-05-28,movie,mobile,basic,85
user_00717,2024-05-28,tv_show,web,standard,25
user_00734,2024-05-28,movie,tv,basic,30
user_00735,2024-05-28,movie,web,basic,41
user_00739,2024-05-28,movie,mobile,basic,61
user_00741,2024-05-28,tv_show,mobile,basic,101
user_00744,2024-05-28,movie,mobile,basic,10
user_00758,2024-05-28,tv_show,mobile,premium,62
user_00783,2024-05-28,tv_show,mobile,standard,114
user_00808,2024-05-28,movie,mobile,premium,26
user_00812,2024-05-28,tv_show,mobile,standard,59
user_00816,2024-05-28,movie,web,basic,51
user_00816,2024-05-28,tv_show,mobile,basic,14
user_00817,2024-05-28,tv_show,tv,basic,23
user_00823,2024-05-28,tv_show,tv,standard,50
user_00824,2024-05-28,tv_show,mobile,basic,20
user_00837,2024-05-28,tv_show,mobile,basic,45
user_00848,2024-05-28,movie,mobile,standard,22
user_00849,2024-05-28,movie,tv,basic,8
user_00865,2024-05-28,movie,web,basic,40
user_00865,2024-05-28,movie,mobile,standard,51
user_00870,2024-05-28,documentary,mobile,standard,12
user_00895,2024-05-28,documentary,web,basic,31
user_00899,2024-05-28,tv_show,mobile,standard,17
user_00932,2024-05-28,movie,web,standard,90
user_00956,2024-05-28,movie,mobile,basic,17
user_00971,2024-05-28,documentary,mobile,basic,28
user_00972,2024-05-28,documentary,mobile,premium,37
user_00974,2024-05-28,movie,web,premium,17
user_00985,2024-05-28,movie,tv,standard,72
user_00988,2024-05-28,tv_show,tv,basic,164
user_00989,2024-05-28,movie,web,standard,48
user_01007,2024-05-28,movie,tv,standard,57
user_01008,2024-05-28,movie,web,premium,15
user_01012,2024-05-28,tv_show,mobile,standard,54
user_01019,2024-05-28,movie,tv,premium,281
user_01025,2024-05-28,tv_show,web,basic,39
user_01027,2024-05-28,movie,tv,premium,37
user_01044,2024-05-28,tv_show,web,standard,13
user_01073,2024-05-28,movie,mobile,basic,16
user_01120,2024-05-28,movie,mobile,basic,39
user_01120,2024-05-28,movie,web,basic,91
user_01130,2024-05-28,movie,mobile,standard,34
user_01133,2024-05-28,tv_show,web,premium,56
user_01165,2024-05-28,tv_show,mobile,basic,30
user_01181,2024-05-28,documentary,web,standard,26
user_01195,2024-05-28,movie,tv,basic,23
user_01215,2024-05-28,movie,mobile,standard,29
user_01239,2024-05-28,documentary,web,basic,39
user_01244,2024-05-28,movie,mobile,premium,17
user_01251,2024-05-28,movie,mobile,premium,28
user_01266,2024-05-28,tv_show,mobile,premium,49
user_01266,2024-05-28,movie,mobile,premium,13
user_01269,2024-05-28,movie,web,premium,51
user_01280,2024-05-28,movie,tv,standard,46
user_01288,2024-05-28,tv_show,tv,basic,93
user_01312,2024-05-28,tv_show,tv,basic,79
user_01321,2024-05-28,documentary,mobile,basic,20
user_01324,2024-05-28,movie,mobile,premium,43
user_01354,2024-05-28,movie,web,standard,9
user_01360,2024-05-28,movie,tv,standard,31
user_01382,2024-05-28,tv_show,web,standard,25
user_01419,2024-05-28,movie,mobile,premium,32
user_01434,2024-05-28,tv_show,web,standard,10
user_01435,2024-05-28,tv_show,web,standard,8
user_01445,2024-05-28,documentary,tv,standard,7
user_01459,2024-05-28,movie,tv,premium,28
user_01463,2024-05-28,movie,tv,standard,60
user_01476,2024-05-28,movie,web,standard,13
user_01481,2024-05-28,movie,web,standard,44
user_01492,2024-05-28,movie,mobile,standard,27
user_01512,2024-05-28,movie,web,basic,26
user_01547,2024-05-28,movie,web,basic,28
user_01551,2024-05-28,tv_show,mobile,basic,66
user_01553,2024-05-28,tv_show,mobile,basic,95
user_01568,2024-05-28,movie,mobile,basic,17
user_01571,2024-05-28,tv_show,mobile,standard,17
user_01574,2024-05-28,tv_show,mobile,basic,6
user_01581,2024-05-28,documentary,web,standard,87
user_01590,2024-05-28,movie,web,standard,37
user_01604,2024-05-28,movie,mobile,premium,28
user_01608,2024-05-28,tv_show,tv,basic,75
user_01616,2024-05-28,movie,web,standard,18
user_01618,2024-05-28,movie,web,standard,24
user_01659,2024-05-28,tv_show,mobile,premium,24
user_01672,2024-05-28,tv_show,mobile,basic,47
user_01688,2024-05-28,movie,web,basic,21
user_01696,2024-05-28,movie,mobile,basic,15
user_01700,2024-05-28,movie,mobile,standard,40
user_01741,2024-05-28,movie,web,standard,25
user_01747,2024-05-28,movie,tv,standard,76
user_01774,2024-05-28,documentary,web,standard,19
user_01775,2024-05-28,documentary,mobile,basic,9
user_01786,2024-05-28,movie,web,standard,74
user_01791,2024-05-28,movie,tv,standard,52
user_01794,2024-05-28,movie,mobile,premium,14
user_01823,2024-05-28,tv_show,mobile,standard,31
user_01825,2024-05-28,tv_show,mobile,standard,35
user_01832,2024-05-28,tv_show,web,premium,47
user_01849,2024-05-28,movie,mobile,premium,16
user_01851,2024-05-28,movie,tv,standard,15
user_01852,2024-05-28,tv_show,tv,premium,170
user_01887,2024-05-28,tv_show,web,standard,44
user_01897,2024-05-28,movie,tv,standard,50
user_01903,2024-05-28,movie,web,basic,8
user_01907,2024-05-28,movie,web,premium,20
user_01909,2024-05-28,movie,tv,standard,37
user_01914,2024-05-28,tv_show,mobile,basic,17
user_01922,2024-05-28,movie,mobile,premium,19
user_01926,2024-05-28,tv_show,tv,basic,81
user_01953,2024-05-28,movie,mobile,basic,48
user_01957,2024-05-28,movie,web,basic,7
user_01978,2024-05-28,movie,mobile,basic,28
user_01982,2024-05-28,movie,mobile,basic,24
user_02001,2024-05-28,movie,tv,basic,52
user_02002,2024-05-28,tv_show,mobile,basic,13
user_02015,2024-05-28,movie,tv,basic,16
user_02036,2024-05-28,tv_show,mobile,basic,63
user_02039,2024-05-28,movie,mobile,standard,28
user_02052,2024-05-28,movie,web,basic,46
user_02058,2024-05-28,movie,web,basic,13
user_02062,2024-05-28,documentary,tv,premium,43
user_02067,2024-05-28,tv_show,mobile,basic,30
user_02069,2024-05-28,movie,tv,basic,14
user_02097,2024-05-28,movie,tv,standard,25
user_02101,2024-05-28,movie,mobile,standard,32
user_02118,2024-05-28,tv_show,web,standard,41
user_02119,2024-05-28,documentary,mobile,standard,49
user_02124,2024-05-28,tv_show,web,standard,9
user_02124,2024-05-28,movie,tv,basic,42
user_02171,2024-05-28,movie,web,basic,79
user_02181,2024-05-28,movie,web,basic,52
user_02187,2024-05-28,movie,mobile,basic,48
user_02190,2024-05-28,tv_show,tv,premium,86
user_02212,2024-05-28,tv_show,web,basic,38
user_02242,2024-05-28,movie,web,standard,73
user_02267,2024-05-28,movie,tv,basic,128
user_02276,2024-05-28,movie,mobile,standard,60
user_02298,2024-05-28,movie,mobile,premium,51
user_02300,2024-05-28,movie,web,standard,29
user_02331,2024-05-28,tv_show,mobile,premium,111
user_02339,2024-05-28,documentary,mobile,standard,17
user_02340,2024-05-28,movie,mobile,standard,59
user_02375,2024-05-28,movie,mobile,standard,9
user_02376,2024-05-28,movie,mobile,basic,30
user_02413,2024-05-28,tv_show,tv,standard,93
user_02434,2024-05-28,movie,mobile,basic,26
user_02445,2024-05-28,movie,web,basic,44
user_02445,2024-05-28,movie,mobile,standard,46
user_02447,2024-05-28,movie,tv,basic,23
user_02459,2024-05-28,movie,web,standard,36
user_02470,2024-05-28,movie,mobile,standard,8
user_02471,2024-05-28,movie,web,standard,17
user_02475,2024-05-28,movie,mobile,standard,22
user_02482,2024-05-28,movie,tv,standard,69
user_02483,2024-05-28,movie,mobile,basic,27
user_02488,2024-05-28,tv_show,mobile,basic,42
user_02500,2024-05-28,tv_show,mobile,standard,28
user_02506,2024-05-28,tv_show,web,basic,29
user_02530,2024-05-28,tv_show,mobile,standard,43
user_02533,2024-05-28,movie,mobile,basic,4
user_02533,2024-05-28,movie,web,standard,27
user_02549,2024-05-28,tv_show,mobile,standard,46
user_02553,2024-05-28,movie,tv,premium,95
user_02579,2024-05-28,movie,mobile,basic,48
user_02581,2024-05-28,tv_show,web,premium,41
user_02587,2024-05-28,tv_show,mobile,premium,42
user_02588,2024-05-28,movie,mobile,standard,37
user_02590,2024-05-28,tv_show,tv,standard,62
user_02599,2024-05-28,movie,tv,premium,74
user_02616,2024-05-28,documentary,web,basic,22
user_02623,2024-05-28,movie,web,basic,31
user_02627,2024-05-28,movie,tv,standard,115
user_02632,2024-05-28,movie,mobile,basic,13
user_02655,2024-05-28,movie,tv,premium,92
user_02664,2024-05-28,documentary,tv,basic,37
user_02667,2024-05-28,movie,mobile,standard,29
user_02669,2024-05-28,tv_show,mobile,basic,66
user_02676,2024-05-28,tv_show,mobile,basic,10
user_02680,2024-05-28,documentary,mobile,standard,32
user_02690,2024-05-28,movie,web,standard,55
user_02695,2024-05-28,movie,mobile,standard,17
user_02696,2024-05-28,documentary,web,premium,22
user_02716,2024-05-28,tv_show,tv,standard,59
user_02726,2024-05-28,movie,web,basic,79
user_02729,2024-05-28,movie,mobile,basic,24
user_02752,2024-05-28,movie,mobile,standard,36
user_02767,2024-05-28,movie,mobile,standard,14
user_02807,2024-05-28,tv_show,mobile,standard,45
user_02807,2024-05-28,movie,web,premium,39
user_02810,2024-05-28,tv_show,tv,basic,66
user_02837,2024-05-28,movie,web,standard,66
user_02848,2024-05-28,tv_show,mobile,standard,15
user_02883,2024-05-28,documentary,mobile,standard,8
user_02888,2024-05-28,movie,web,premium,57
user_02947,2024-05-28,movie,mobile,basic,25
user_02977,2024-05-28,movie,web,standard,56
user_02978,2024-05-28,movie,web,basic,16
user_03010,2024-05-28,tv_show,mobile,basic,51
user_03022,2024-05-28,tv_show,web,standard,32
user_03034,2024-05-28,movie,tv,basic,21
user_03049,2024-05-28,movie,mobile,basic,39
user_03051,2024-05-28,movie,mobile,basic,34
user_03065,2024-05-28,movie,web,basic,78
user_03081,2024-05-28,movie,web,premium,38
user_03082,2024-05-28,movie,tv,standard,80
user_03107,2024-05-28,tv_show,tv,standard,19
user_03118,2024-05-28,movie,web,standard,13
user_03125,2024-05-28,movie,mobile,standard,28
user_03136,2024-05-28,movie,web,basic,47
user_03139,2024-05-28,tv_show,mobile,standard,10
user_03141,2024-05-28,documentary,tv,standard,86
user_03147,2024-05-28,movie,web,premium,86
user_03165,2024-05-28,movie,mobile,standard,21
user_03167,2024-05-28,tv_show,tv,standard,28
user_03167,2024-05-28,movie,mobile,standard,26
user_03170,2024-05-28,movie,mobile,premium,25
user_03171,2024-05-28,movie,web,standard,18
user_03171,2024-05-28,tv_show,mobile,standard,28
user_03172,2024-05-28,movie,mobile,standard,39
user_03172,2024-05-28,movie,mobile,premium,70
user_03186,2024-05-28,documentary,tv,standard,91
user_03194,2024-05-28,movie,tv,premium,92
user_03197,2024-05-28,tv_show,tv,premium,42
user_03210,2024-05-28,tv_show,web,premium,14
user_03225,2024-05-28,movie,mobile,standard,7
user_03245,2024-05-28,movie,web,premium,41
user_03249,2024-05-28,tv_show,web,standard,38
user_03251,2024-05-28,movie,web,premium,5
user_03258,2024-05-28,movie,mobile,premium,30
user_03261,2024-05-28,movie,mobile,standard,8
user_03291,2024-05-28,movie,mobile,basic,30
user_03293,2024-05-28,movie,web,basic,6
user_03310,2024-05-28,tv_show,mobile,basic,94
user_03312,2024-05-28,movie,web,standard,39
user_03317,2024-05-28,movie,web,basic,23
user_03343,2024-05-28,tv_show,mobile,basic,32
user_03347,2024-05-28,tv_show,mobile,basic,52
user_03357,2024-05-28,tv_show,mobile,standard,39
user_03363,2024-05-28,documentary,tv,basic,17
user_03395,2024-05-28,movie,web,standard,30
user_03399,2024-05-28,documentary,mobile,standard,21
user_03407,2024-05-28,movie,mobile,standard,11
user_03426,2024-05-28,movie,mobile,standard,12
user_03459,2024-05-28,tv_show,mobile,basic,4
user_03475,2024-05-28,movie,mobile,premium,18
user_03495,2024-05-28,movie,mobile,basic,23
user_03502,2024-05-28,movie,web,basic,24
user_03532,2024-05-28,movie,mobile,standard,9
user_03534,2024-05-28,movie,web,standard,49
user_03546,2024-05-28,documentary,web,basic,22
user_03568,2024-05-28,tv_show,web,premium,88
user_03581,2024-05-28,tv_show,web,standard,24
user_03584,2024-05-28,tv_show,web,standard,208
user_03586,2024-05-28,documentary,tv,basic,4
user_03610,2024-05-28,movie,tv,basic,32
user_03614,2024-05-28,tv_show,mobile,premium,159
user_03623,2024-05-28,tv_show,web,premium,94
user_03629,2024-05-28,movie,tv,standard,14
user_03631,2024-05-28,tv_show,mobile,standard,11
user_03634,2024-05-28,movie,tv,basic,118
user_03653,2024-05-28,movie,mobile,standard,76
user_03668,2024-05-28,movie,web,standard,84
user_03673,2024-05-28,movie,web,standard,59
user_03674,2024-05-28,movie,mobile,basic,22
user_03683,2024-05-28,movie,web,basic,22
user_03688,2024-05-28,movie,mobile,basic,77
user_03718,2024-05-28,tv_show,web,basic,17
user_03720,2024-05-28,tv_show,tv,standard,39
user_03726,2024-05-28,tv_show,web,basic,161
user_03745,2024-05-28,movie,mobile,basic,44
user_03754,2024-05-28,movie,mobile,standard,34
user_03757,2024-05-28,documentary,web,standard,6
user_03772,2024-05-28,tv_show,mobile,standard,29
user_03773,2024-05-28,movie,web,standard,17
user_03785,2024-05-28,movie,mobile,premium,68
user_03792,2024-05-28,tv_show,mobile,basic,24
user_03799,2024-05-28,tv_show,mobile,standard,23
user_03822,2024-05-28,movie,mobile,standard,48
user_03822,2024-05-28,movie,web,basic,42
user_03837,2024-05-28,tv_show,web,standard,17
user_03840,2024-05-28,movie,tv,basic,19
user_03892,2024-05-28,tv_show,web,premium,67
user_03927,2024-05-28,tv_show,web,standard,31
user_03975,2024-05-28,tv_show,mobile,premium,22
user_03977,2024-05-28,tv_show,web,basic,22
user_03982,2024-05-28,movie,mobile,standard,118
user_03992,2024-05-28,movie,mobile,premium,20
user_03996,2024-05-28,movie,web,basic,13
user_03996,2024-05-28,movie,web,basic,21
user_04007,2024-05-28,movie,web,basic,29
user_04016,2024-05-28,movie,mobile,basic,14
user_04049,2024-05-28,documentary,web,basic,16
user_04091,2024-05-28,tv_show,web,standard,22
user_04094,2024-05-28,tv_show,mobile,standard,18
user_04105,2024-05-28,movie,mobile,standard,54
user_04126,2024-05-28,documentary,tv,basic,51
user_04156,2024-05-28,movie,web,basic,29
user_04161,2024-05-28,movie,web,basic,4
user_04173,2024-05-28,tv_show,mobile,standard,28
user_04174,2024-05-28,tv_show,tv,basic,16
user_04184,2024-05-28,movie,mobile,standard,56
user_04201,2024-05-28,movie,tv,premium,28
user_04213,2024-05-28,movie,mobile,standard,59
user_04215,2024-05-28,movie,web,standard,39
user_04235,2024-05-28,movie,tv,standard,47
user_04247,2024-05-28,tv_show,mobile,standard,5
user_04253,2024-05-28,documentary,mobile,premium,29
user_04276,2024-05-28,movie,mobile,basic,62
user_04291,2024-05-28,movie,tv,premium,49
user_04320,2024-05-28,movie,tv,standard,30
user_04326,2024-05-28,movie,mobile,basic,7
user_04329,2024-05-28,documentary,mobile,standard,53
user_04340,2024-05-28,movie,web,basic,27
user_04341,2024-05-28,movie,mobile,premium,10
user_04368,2024-05-28,movie,web,standard,75
user_04370,2024-05-28,tv_show,web,premium,24
user_04399,2024-05-28,tv_show,mobile,basic,28
user_04409,2024-05-28,movie,web,standard,51
user_04433,2024-05-28,tv_show,mobile,basic,27
user_04448,2024-05-28,movie,web,premium,36
user_04488,2024-05-28,movie,tv,basic,35
user_04488,2024-05-28,movie,web,standard,5
user_04495,2024-05-28,tv_show,web,premium,118
user_04495,2024-05-28,movie,web,standard,15
user_04501,2024-05-28,documentary,mobile,basic,71
user_04503,2024-05-28,tv_show,web,basic,6
user_04508,2024-05-28,movie,mobile,premium,15
user_04509,2024-05-28,documentary,tv,standard,14
